dataset_id,run_id,algo,ami,n_clusters,dbcv_status,noise_fraction,status,dbcv,s_dbw
openml_40536,a81f368f51bb,AgglomerativeClustering,-0.0001443811182389,2,error,0.0,ok,,-0.00033302508442022036
openml_40536,70969dd2d720,AgglomerativeClustering,-0.0002843954443801,2,error,0.0,ok,,-0.00033302508442022036
openml_40536,34b50b92b183,AgglomerativeClustering,4.436834157876913e-05,4,error,0.0,ok,,-0.4860535142137932
openml_40536,48d260f98b0d,AgglomerativeClustering,0.001912585629243,6,error,0.0,ok,,-0.5219445790315106
openml_40536,1134a806601d,AgglomerativeClustering,0.002140600112892,9,error,0.0,ok,,-0.37255663923997484
openml_40536,0069693e350e,AgglomerativeClustering,0.0026134901641394,13,error,0.0,ok,,-0.5180921014179098
openml_40536,2fa0af8799c8,AgglomerativeClustering,0.0030851125844699,18,error,0.0,ok,,-0.563661623400146
openml_40668,76c89cda5ca5,KMeans,0.0014227586833558,2,ok,0.0,ok,-0.8777903362078866,-0.8550515210872526
openml_40668,23861655ac34,KMeans,0.0015914890740263,3,ok,0.0,ok,-0.8343411317043254,-0.9002467905928184
openml_40668,a042255d7a7d,KMeans,0.0018964039711692,5,ok,0.0,ok,-0.82583111372215,-0.8948216164059423
openml_40668,47980bf71ea8,KMeans,0.0023479154597962,7,ok,0.0,ok,-0.7830310977318762,-0.8883248693237055
openml_40668,79d9b0fb5f02,KMeans,0.0024010922355336,10,ok,0.0,ok,-0.5773874859617526,-0.9214977302230716
openml_40668,e511e76239fe,KMeans,0.0024662089347163,15,ok,0.0,ok,-0.44989324036969536,-0.8309211893917288
openml_40668,7741c3e44852,KMeans,0.0034595429166063,20,ok,0.0,ok,-0.3736703529329008,-0.7944692003480758
openml_40668,8ec393598948,GaussianMixture,0.0002949548568851,2,ok,0.0,ok,-0.8718743609219021,-1.1639251497408427
openml_40668,77e145ffcc55,GaussianMixture,0.0008292744032415,3,ok,0.0,ok,-0.7759221985274869,-1.1393202386532488
openml_40668,632568e85407,GaussianMixture,0.0025683904388445,5,ok,0.0,ok,-0.75847416424802,-0.9928881736723904
openml_40668,fa9612cfa871,GaussianMixture,0.0030845660678111,7,ok,0.0,ok,-0.8160917651161992,-0.8939266048902693
openml_40668,3d72e70b09e3,GaussianMixture,0.0027047967028168,10,ok,0.0,ok,-0.606917374313909,-0.9632496445218173
openml_40668,9cd81f07f9eb,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40668,bb5d6442dae0,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40668,c610648f3a0b,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40668,e0981ae1c5a2,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40668,08e381bd46b1,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40668,f7183f4c1fed,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40668,07ebbef7de3c,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40668,db49059653de,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40668,19967cb83e78,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40668,d0fba6f03c0f,DBSCAN,0.0181956225587823,311,error,0.11766666666666667,ok,,-0.15471941863941857
openml_40668,f10f8ff36baa,DBSCAN,0.0171289894029256,239,error,0.29533333333333334,ok,,-0.18851022754252303
openml_40668,672c637760be,DBSCAN,0.0100377208416056,87,error,0.8876666666666667,ok,,-0.2434046045195643
openml_40670,76c89cda5ca5,KMeans,0.1240578492520039,2,ok,0.0,ok,-0.203247285012682,-0.9913680122042933
openml_40670,23861655ac34,KMeans,0.287721303087486,3,ok,0.0,ok,-0.16146097378876775,-0.9827965827221312
openml_40670,a042255d7a7d,KMeans,0.3876962545265395,5,ok,0.0,ok,-0.15853369006416704,-0.9817688379433296
openml_40670,47980bf71ea8,KMeans,0.3410243676463415,7,ok,0.0,ok,-0.137260929104025,-0.9726424264601539
openml_40670,79d9b0fb5f02,KMeans,0.298126722330526,10,ok,0.0,ok,-0.15352765429405868,-0.9666946110627616
openml_40670,e511e76239fe,KMeans,0.2755276501353393,15,ok,0.0,ok,-0.14305353141968694,-0.9631366839214897
openml_40670,7741c3e44852,KMeans,0.2247288477117246,20,ok,0.0,ok,-0.16667755484803576,-0.9495402434627788
openml_40670,b2d6bf5f391d,KMeans,0.2008757168909767,30,ok,0.0,ok,-0.135253781154925,-0.9314356411397616
openml_40670,3964e1ccb548,GaussianMixture,0.1340810168676638,2,ok,0.0,ok,-0.23469474266582602,-0.9912133109932025
openml_40670,4c077151b389,GaussianMixture,0.2596903742724541,3,ok,0.0,ok,-0.1580428202132433,-0.9824593249259932
openml_40670,f292f2a1db5b,GaussianMixture,0.4119678026227327,5,ok,0.0,ok,-0.28631749097438103,-0.9818101715944043
openml_40670,a4dbad06fd4e,GaussianMixture,0.3382167996714367,7,ok,0.0,ok,-0.17554759978054504,-0.9732316487291217
openml_40670,8eecd2798818,GaussianMixture,0.2977482045939764,10,ok,0.0,ok,-0.15318008352326398,-0.9714333226513103
openml_40670,4d9c9acccd21,GaussianMixture,0.241906308025029,15,ok,0.0,ok,-0.23979644999564828,-0.9576497643232876
openml_40670,77e145ffcc55,GaussianMixture,0.3115860676449949,3,ok,0.0,ok,-0.18614117076008171,-0.9940633762078664
openml_40670,632568e85407,GaussianMixture,0.5143094697288296,5,ok,0.0,ok,-0.17999602023343322,-0.9896211956537095
openml_40670,fa9612cfa871,GaussianMixture,0.4628742176617626,7,ok,0.0,ok,-0.30165254866547564,-0.9872672263501499
openml_40670,45c510f16843,GaussianMixture,0.3657793843324468,15,ok,0.0,ok,-0.2484134356990177,-0.9840808087157139
openml_40670,4ec824c366d4,DBSCAN,0.0743436664434422,44,all_noise,0.9523333333333334,all_noise,,
openml_40670,4555573328fc,DBSCAN,0.0035885116374665,1,trivial,0.9986666666666667,trivial,,
openml_40670,0f46e0814abc,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,759f97a6695c,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,9cd81f07f9eb,DBSCAN,0.0743436664434422,44,all_noise,0.9523333333333334,all_noise,,
openml_40670,bb5d6442dae0,DBSCAN,0.0035885116374665,1,trivial,0.9986666666666667,trivial,,
openml_40670,c610648f3a0b,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,d9a6e957a479,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,e0981ae1c5a2,DBSCAN,0.0743436664434422,44,all_noise,0.9523333333333334,all_noise,,
openml_40670,08e381bd46b1,DBSCAN,0.0035885116374665,1,trivial,0.9986666666666667,trivial,,
openml_40670,f7183f4c1fed,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,7c2e8cd4a56d,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,07ebbef7de3c,DBSCAN,0.0743436664434422,44,all_noise,0.9523333333333334,all_noise,,
openml_40670,db49059653de,DBSCAN,0.0035885116374665,1,trivial,0.9986666666666667,trivial,,
openml_40670,19967cb83e78,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,158a0277ed3c,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,d0fba6f03c0f,DBSCAN,0.0743436664434422,44,all_noise,0.9523333333333334,all_noise,,
openml_40670,f10f8ff36baa,DBSCAN,0.0035885116374665,1,trivial,0.9986666666666667,trivial,,
openml_40670,672c637760be,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,0cd896f527d5,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,4887a0323e21,DBSCAN,0.1048516478789209,59,ok,0.9293333333333333,ok,0.0637271154526849,-0.06006833946930582
openml_40670,3d795ce47578,DBSCAN,0.0359709199342506,8,all_noise,0.984,all_noise,,
openml_40670,639f74dd0e43,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,9c3ccb4fd98f,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,5647bbf0428d,HDBSCAN,0.1677782546770108,79,ok,0.8116666666666666,ok,0.027993851303727287,-0.6419147160579215
openml_40670,389d4ccb0588,HDBSCAN,0.1311718636360954,27,ok,0.9196666666666666,ok,0.023363300984648398,-0.5331883982966032
openml_40670,e34ce5984b64,HDBSCAN,0.0604826317783613,8,all_noise,0.9706666666666667,all_noise,,
openml_40670,63470ebdd53e,HDBSCAN,0.0961714327738632,16,ok,0.901,ok,0.0033037008763334144,-0.8112681525618437
openml_40670,46814f50e13d,HDBSCAN,0.0815727843817448,8,all_noise,0.9526666666666667,all_noise,,
openml_40670,e597041814f5,HDBSCAN,0.0520167482647222,5,all_noise,0.9726666666666667,all_noise,,
openml_40670,024a1a8c54d1,HDBSCAN,0.1396146438128396,2,ok,0.7,ok,-0.009704437117812968,-0.7178201804286088
openml_40670,bdcde80d6dbb,HDBSCAN,0.1122512895126674,3,ok,0.8886666666666667,ok,-0.0014505118085246186,-0.7777651776529307
openml_40670,95475ce56089,HDBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,5009193136b4,HDBSCAN,0.0736832352976621,2,ok,0.8793333333333333,ok,-0.004127405254352378,-0.9346929588780976
openml_40670,955728329102,HDBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,1f1b6dfa46dc,HDBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40670,272f18e90bd4,AgglomerativeClustering,0.1943834699011981,2,ok,0.0,ok,-0.16640614204871276,-0.9682110611152559
openml_40670,0cc00684cc3f,AgglomerativeClustering,0.2788715016230986,3,ok,0.0,ok,-0.19042642170103302,-0.9762420916813772
openml_40670,7203310ff7ba,AgglomerativeClustering,0.2459783294500932,5,ok,0.0,ok,-0.18318117732543615,-0.8886707126079105
openml_40670,a399ab5a112a,AgglomerativeClustering,0.2434157929532902,7,ok,0.0,ok,-0.17268697977066003,-0.7464906819430527
openml_40670,4d00158c440c,AgglomerativeClustering,0.2112199985466645,10,ok,0.0,ok,-0.16535328981655137,-0.7922803444702685
openml_40670,f028e3896d9e,AgglomerativeClustering,0.2078726067758904,15,ok,0.0,ok,-0.16160368961650595,-0.700607617375888
openml_40670,bc0e2be21bfb,AgglomerativeClustering,0.201296583703541,20,ok,0.0,ok,-0.15014767968379802,-0.7312420311823449
openml_40670,ae16e9272ff8,AgglomerativeClustering,0.0105192346337939,2,ok,0.0,ok,-0.1425223294149785,-1.0032828887730942
openml_40670,803c0d3403ff,AgglomerativeClustering,0.0658850238350233,3,ok,0.0,ok,-0.18144614158144023,-0.9989852137019262
openml_40670,579a8bd776f9,AgglomerativeClustering,0.0644250497454838,5,ok,0.0,ok,-0.18130428554114633,-0.9959316068384975
openml_40670,ccd2d07c7a4a,AgglomerativeClustering,0.0547042739543571,7,ok,0.0,ok,-0.17615542857363814,-0.9947997684241301
openml_40670,92f60358ba37,AgglomerativeClustering,0.0587251205317399,10,ok,0.0,ok,-0.17398479990608842,-0.9916133273223166
openml_40670,646357d2ae16,AgglomerativeClustering,0.0716951210625368,15,ok,0.0,ok,-0.16740973783000596,-0.9858924132422883
openml_40670,5773d7049286,AgglomerativeClustering,0.0879025918457202,20,ok,0.0,ok,-0.1591330771421019,-0.9849457887814257
openml_40670,a81f368f51bb,AgglomerativeClustering,0.002868105365292,2,ok,0.0,ok,-0.014252035085143035,-0.9214666515878704
openml_40670,70969dd2d720,AgglomerativeClustering,0.0068104098136837,3,ok,0.0,ok,-0.0923530711695155,-0.9299579325689233
openml_40670,34b50b92b183,AgglomerativeClustering,0.0149348555924818,5,ok,0.0,ok,-0.09995485695122024,-0.8889405399168905
openml_40670,48d260f98b0d,AgglomerativeClustering,0.0200860967101123,7,ok,0.0,ok,-0.09967815893517998,-0.9075891314583431
openml_40670,1134a806601d,AgglomerativeClustering,0.0284481743913513,10,ok,0.0,ok,-0.09924721356479015,-0.9070525752306224
openml_40670,0069693e350e,AgglomerativeClustering,0.0373485835408348,15,ok,0.0,ok,-0.09923131835209391,-0.9083641422158364
openml_40670,2fa0af8799c8,AgglomerativeClustering,0.0531495004619458,20,ok,0.0,ok,-0.10993204672427663,-0.9121429037594712
openml_40685,76c89cda5ca5,KMeans,0.4763616767666957,2,ok,0.0,ok,-0.9719476583530605,-1.7510086175228352
openml_40685,23861655ac34,KMeans,0.3290881795993554,3,ok,0.0,ok,-0.7503131796264547,-0.7760716398508828
openml_40685,a042255d7a7d,KMeans,0.418057667013324,4,ok,0.0,ok,-0.7883075010982237,-0.7577448044116404
openml_40685,47980bf71ea8,KMeans,0.3776436983021395,5,ok,0.0,ok,-0.70468638753204,-0.6069088396225686
openml_40685,79d9b0fb5f02,KMeans,0.36795282120751,7,error,0.0,ok,,-0.4158853569957183
openml_40685,e511e76239fe,KMeans,0.3875543734800868,10,error,0.0,ok,,-0.34277828994490617
openml_40685,7741c3e44852,KMeans,0.3554806035156349,14,error,0.0,ok,,-0.2838699468671349
openml_40685,8ec393598948,GaussianMixture,0.4018016486671518,2,ok,0.0,ok,-0.7914413651441607,-1.9967947591826205
openml_40685,77e145ffcc55,GaussianMixture,0.2515753673030014,3,ok,0.0,ok,-0.7123635616155501,-6.409100725182369
openml_40685,632568e85407,GaussianMixture,0.3981033916526401,5,ok,0.0,ok,-0.8365437406694075,-0.8223416737756006
openml_40685,fa9612cfa871,GaussianMixture,0.3281123342001713,7,ok,0.0,ok,-0.8269503206228459,-2.72040383412499
openml_40685,9cd81f07f9eb,DBSCAN,0.635886258422319,12,error,0.007,ok,,-0.1343976328961011
openml_40685,bb5d6442dae0,DBSCAN,0.630202837055791,7,error,0.009666666666666667,ok,,-0.24967865942614137
openml_40685,c610648f3a0b,DBSCAN,0.6306559989148078,5,ok,0.011666666666666667,ok,0.004171652481536973,-0.37927291127986323
openml_40685,e0981ae1c5a2,DBSCAN,0.4733021865333379,8,error,0.005,ok,,-0.1072444366617751
openml_40685,08e381bd46b1,DBSCAN,0.4732497077441075,6,error,0.006,ok,,-0.15022924577053168
openml_40685,f7183f4c1fed,DBSCAN,0.6324721541487731,4,ok,0.008,ok,-0.0025109593870814555,-0.46882906976218935
openml_40685,07ebbef7de3c,DBSCAN,0.1222026885004914,2,ok,0.003,ok,0.43456473324075,-0.28395565173943993
openml_40685,db49059653de,DBSCAN,0.1222854635062815,2,ok,0.003,ok,0.43456473324075,-0.28395565173943993
openml_40685,19967cb83e78,DBSCAN,0.461993863685243,3,ok,0.0033333333333333335,ok,0.6526754213621832,-0.43833942449165664
openml_40685,d0fba6f03c0f,DBSCAN,0.0107736530810746,1,trivial,0.0026666666666666666,trivial,,
openml_40685,f10f8ff36baa,DBSCAN,0.0098565046906883,1,trivial,0.0026666666666666666,trivial,,
openml_40685,672c637760be,DBSCAN,0.0096784680954207,1,trivial,0.0026666666666666666,trivial,,
openml_40701,76c89cda5ca5,KMeans,0.0136352885005049,2,ok,0.0,ok,-0.4650065784648464,-0.9562107212431762
openml_40701,23861655ac34,KMeans,0.0122828325712955,3,ok,0.0,ok,-0.5371956619642296,-0.9293058018807703
openml_40701,a042255d7a7d,KMeans,0.0089506731717794,5,ok,0.0,ok,-0.545838904631415,-0.8882259690962919
openml_40701,47980bf71ea8,KMeans,0.0308559060244392,7,ok,0.0,ok,-0.48453033500262466,-0.864640362480616
openml_40701,79d9b0fb5f02,KMeans,0.0290359404900254,10,ok,0.0,ok,-0.4877048297978857,-0.8485477944602254
openml_40701,e511e76239fe,KMeans,0.0533660040520785,15,ok,0.0,ok,-0.45123955889775,-0.8245787408667808
openml_40701,7741c3e44852,KMeans,0.0605820236370575,20,ok,0.0,ok,-0.43061948702006364,-0.8054168822918111
openml_40701,b2d6bf5f391d,KMeans,0.0437152102553984,30,ok,0.0,ok,-0.41391407332929514,-0.7780678980803615
openml_40701,3964e1ccb548,GaussianMixture,0.0136352885005049,2,ok,0.0,ok,-0.4650065784648464,-0.9562107212431762
openml_40701,4c077151b389,GaussianMixture,0.0391727836850811,3,ok,0.0,ok,-0.4461987058460401,-0.9408608531740336
openml_40701,f292f2a1db5b,GaussianMixture,0.0304512294496904,5,ok,0.0,ok,-0.4134864594515043,-0.9038888896370869
openml_40701,a4dbad06fd4e,GaussianMixture,0.0385739770283385,7,ok,0.0,ok,-0.42796579204361085,-0.9179939571700586
openml_40701,8eecd2798818,GaussianMixture,0.0314497217652478,10,ok,0.0,ok,-0.4697312058007734,-0.9594650616653353
openml_40701,4d9c9acccd21,GaussianMixture,0.0336105863229531,15,ok,0.0,ok,-0.4384218813974848,-0.8448513523604548
openml_40701,9381fbddb6c5,GaussianMixture,0.0320565685934047,20,ok,0.0,ok,-0.4296618400458926,-0.8510676216826595
openml_40701,77e145ffcc55,GaussianMixture,0.0391727836850811,3,ok,0.0,ok,-0.4461987058460401,-0.9408608531740336
openml_40701,4ec824c366d4,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,4555573328fc,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,0f46e0814abc,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,759f97a6695c,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,9cd81f07f9eb,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,bb5d6442dae0,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,c610648f3a0b,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,d9a6e957a479,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,e0981ae1c5a2,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,08e381bd46b1,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,f7183f4c1fed,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,7c2e8cd4a56d,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,07ebbef7de3c,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,db49059653de,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,19967cb83e78,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,158a0277ed3c,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,d0fba6f03c0f,DBSCAN,0.0073892978782921,64,error,0.8856666666666667,ok,,-0.3358395603638771
openml_40701,f10f8ff36baa,DBSCAN,0.0090355136616989,10,all_noise,0.9696666666666667,all_noise,,
openml_40701,672c637760be,DBSCAN,0.000909431814593,1,trivial,0.9943333333333333,trivial,,
openml_40701,0cd896f527d5,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40701,4887a0323e21,DBSCAN,0.0008588935790818,1,trivial,0.0013333333333333333,trivial,,
openml_40701,3d795ce47578,DBSCAN,0.0008588935790818,1,trivial,0.0013333333333333333,trivial,,
openml_40701,639f74dd0e43,DBSCAN,0.0021548881366601,1,trivial,0.0013333333333333333,trivial,,
openml_40701,9c3ccb4fd98f,DBSCAN,0.0021548881366601,1,trivial,0.0013333333333333333,trivial,,
openml_40701,5647bbf0428d,HDBSCAN,0.0543287900148984,2,ok,0.051,ok,-0.2134731685809493,-0.9316173672696678
openml_40701,389d4ccb0588,HDBSCAN,0.0400028822552041,3,ok,0.16433333333333333,ok,-0.1555202823969872,-0.7458304112496882
openml_40701,e34ce5984b64,HDBSCAN,0.0363278091766596,3,ok,0.24566666666666667,ok,-0.08286230546937372,-0.6430199500984061
openml_40701,63470ebdd53e,HDBSCAN,0.0543287900148984,2,ok,0.051,ok,-0.2134731685809493,-0.9316173672696678
openml_40701,46814f50e13d,HDBSCAN,0.0400028822552041,3,ok,0.16433333333333333,ok,-0.1555202823969872,-0.7458304112496882
openml_40701,e597041814f5,HDBSCAN,0.036256276829081,2,ok,0.24233333333333335,ok,-0.08470547308938348,-0.789601454021117
openml_40701,024a1a8c54d1,HDBSCAN,0.0543287900148984,2,ok,0.051,ok,-0.2134731685809493,-0.9316173672696678
openml_40701,bdcde80d6dbb,HDBSCAN,0.0400028822552041,3,ok,0.16433333333333333,ok,-0.1555202823969872,-0.7458304112496882
openml_40701,95475ce56089,HDBSCAN,0.036256276829081,2,ok,0.24233333333333335,ok,-0.08470547308938348,-0.789601454021117
openml_40701,5009193136b4,HDBSCAN,0.0531724415482721,3,ok,0.06466666666666666,ok,-0.20872158613043107,-0.8188342210499263
openml_40701,955728329102,HDBSCAN,0.040402795006376,2,ok,0.15433333333333332,ok,-0.15815196679569019,-0.8710429215272472
openml_40701,1f1b6dfa46dc,HDBSCAN,0.036256276829081,2,ok,0.24233333333333335,ok,-0.08470547308938348,-0.789601454021117
openml_40701,272f18e90bd4,AgglomerativeClustering,0.0261927655231256,2,ok,0.0,ok,-0.46203678661578595,-0.9335524066560585
openml_40701,0cc00684cc3f,AgglomerativeClustering,0.051731219267148,3,ok,0.0,ok,-0.441443022200758,-0.9498692757162893
openml_40701,7203310ff7ba,AgglomerativeClustering,0.032579145789659,5,ok,0.0,ok,-0.5014828255950375,-0.9167372036022018
openml_40701,a399ab5a112a,AgglomerativeClustering,0.0367575227626806,7,ok,0.0,ok,-0.46718257152823006,-0.8901061499382196
openml_40701,4d00158c440c,AgglomerativeClustering,0.032881614931622,10,ok,0.0,ok,-0.4734260937981339,-0.8712858180353796
openml_40701,f028e3896d9e,AgglomerativeClustering,0.0305031605453672,15,ok,0.0,ok,-0.4487882797884211,-0.8601952238908879
openml_40701,bc0e2be21bfb,AgglomerativeClustering,0.0349741571556309,20,ok,0.0,ok,-0.4348007059788311,-0.8411568747885334
openml_40701,ae16e9272ff8,AgglomerativeClustering,0.0105677469909799,2,ok,0.0,ok,-0.6389595980017146,-0.974282317460271
openml_40701,803c0d3403ff,AgglomerativeClustering,0.0099200458182073,3,ok,0.0,ok,-0.6052802575468302,-0.9587449452977764
openml_40701,579a8bd776f9,AgglomerativeClustering,0.0182364158693058,5,ok,0.0,ok,-0.6261800605487503,-0.9585019948354648
openml_40701,ccd2d07c7a4a,AgglomerativeClustering,0.0171240679054052,7,ok,0.0,ok,-0.5918401492452573,-0.9668254017698655
openml_40701,92f60358ba37,AgglomerativeClustering,0.0185421878021414,10,ok,0.0,ok,-0.5516107649227373,-0.9311188973550066
openml_40701,646357d2ae16,AgglomerativeClustering,0.0250931017539489,15,ok,0.0,ok,-0.5406362431956866,-0.910548877450523
openml_40701,5773d7049286,AgglomerativeClustering,0.023909732917913,20,ok,0.0,ok,-0.5187079834683225,-0.8976854978370208
openml_40701,a81f368f51bb,AgglomerativeClustering,-0.0002493695654267,1,trivial,0.0,trivial,,
openml_40701,70969dd2d720,AgglomerativeClustering,-1.0731027307984442e-05,2,ok,0.0,ok,-0.1271693491007374,-0.4169956284335591
openml_40701,34b50b92b183,AgglomerativeClustering,0.0029626181145046,4,ok,0.0,ok,-0.18964282292841952,-0.7169796640792901
openml_40701,48d260f98b0d,AgglomerativeClustering,0.0037734514030645,6,error,0.0,ok,,-0.6337900492743037
openml_40701,1134a806601d,AgglomerativeClustering,0.0125822398061432,9,error,0.0,ok,,-0.5332334590403023
openml_40701,0069693e350e,AgglomerativeClustering,0.0253566844884972,14,error,0.0,ok,,-0.5483813769165634
openml_40701,2fa0af8799c8,AgglomerativeClustering,0.0238038193607999,19,error,0.0,ok,,-0.6068385565372297
openml_40900,76c89cda5ca5,KMeans,0.0122381135597317,2,ok,0.0,ok,-0.8243027763525805,-0.70126192704353
openml_40900,23861655ac34,KMeans,0.0108010833781961,3,ok,0.0,ok,-0.7358970035177687,-0.6204761829006215
openml_40900,a042255d7a7d,KMeans,0.017430447450697,5,ok,0.0,ok,-0.610399881381473,-0.5245570910110634
openml_40900,47980bf71ea8,KMeans,0.0348951897257517,7,ok,0.0,ok,-0.6286527335459773,-0.5359284245884528
openml_40900,79d9b0fb5f02,KMeans,0.0305660875541975,10,ok,0.0,ok,-0.6216645274711826,-0.4710704531047711
openml_40900,e511e76239fe,KMeans,0.0251282587939621,15,ok,0.0,ok,-0.6167701792572149,-0.4374652110086188
openml_40900,7741c3e44852,KMeans,0.0231455539314785,20,ok,0.0,ok,-0.5693377595748766,-0.42178848499529253
openml_40900,b2d6bf5f391d,KMeans,0.0227621322231837,30,ok,0.0,ok,-0.48301443127089505,-0.4073740510408454
openml_40900,3964e1ccb548,GaussianMixture,0.1540278928393822,2,ok,0.0,ok,-0.4653300234269603,-1.1241775072916529
openml_40900,4c077151b389,GaussianMixture,0.0606983897308339,3,ok,0.0,ok,-0.48758588284424675,-0.9777332793095739
openml_40900,f292f2a1db5b,GaussianMixture,0.0458216252894873,5,ok,0.0,ok,-0.4571191017103522,-0.8028348677824805
openml_40900,a4dbad06fd4e,GaussianMixture,0.051101243153798,7,ok,0.0,ok,-0.4200382642208075,-0.749970614056968
openml_40900,8eecd2798818,GaussianMixture,0.0473427822293771,10,ok,0.0,ok,-0.3854000359161742,-0.6687332483971337
openml_40900,4d9c9acccd21,GaussianMixture,0.0398936386203804,15,ok,0.0,ok,-0.3885745423845358,-0.580846113626086
openml_40900,9381fbddb6c5,GaussianMixture,0.0355197620728878,20,ok,0.0,ok,-0.42472653886672906,-0.53856116824799
openml_40900,8ec393598948,GaussianMixture,0.0215752155507237,2,ok,0.0,ok,-0.6855225952987254,-0.7033066010361168
openml_40900,77e145ffcc55,GaussianMixture,0.0131956642503089,3,ok,0.0,ok,-0.6561749590637556,-0.5760502922575576
openml_40900,632568e85407,GaussianMixture,0.021451462231186,5,ok,0.0,ok,-0.5295697859625251,-0.5007081878217404
openml_40900,fa9612cfa871,GaussianMixture,0.0301687147020405,7,ok,0.0,ok,-0.4715052954495137,-0.5534465107238684
openml_40900,3d72e70b09e3,GaussianMixture,0.0221544538643674,10,ok,0.0,ok,-0.5117751492424075,-0.4613935189787607
openml_40900,45c510f16843,GaussianMixture,0.0319234802644789,15,ok,0.0,ok,-0.4257063885439447,-0.424454226489917
openml_40900,27a2752a569f,GaussianMixture,0.0296237432883469,20,ok,0.0,ok,-0.3834181150269572,-0.43062591551803814
openml_40900,4ec824c366d4,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40900,4555573328fc,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40900,0f46e0814abc,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40900,759f97a6695c,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40900,9cd81f07f9eb,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40900,bb5d6442dae0,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40900,c610648f3a0b,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40900,d9a6e957a479,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40900,e0981ae1c5a2,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40900,08e381bd46b1,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40900,f7183f4c1fed,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40900,7c2e8cd4a56d,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40900,07ebbef7de3c,DBSCAN,-0.0015491065000846,18,all_noise,0.963,all_noise,,
openml_40900,db49059653de,DBSCAN,-0.0010583360351443,6,all_noise,0.9833333333333333,all_noise,,
openml_40900,19967cb83e78,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40900,158a0277ed3c,DBSCAN,0.0,0,all_noise,1.0,all_noise,,
openml_40900,d0fba6f03c0f,DBSCAN,0.1008335498200293,19,error,0.101,ok,,-0.1555704995389037
openml_40900,f10f8ff36baa,DBSCAN,0.0463818501461216,6,ok,0.12566666666666668,ok,-0.153301210659809,-0.3576017127507759
