graph_id,source,n,k_true,algo,params,nmi,n_clusters,entropy,gini,cluster_size_min,cluster_size_max,cluster_size_mean,cluster_size_std,size_ratio,imbalance,graph_n_nodes,graph_n_edges,graph_density,graph_avg_degree,graph_degree_std,graph_degree_max,within_edge_fraction,between_edge_fraction,cluster_density_mean,cluster_density_std,cluster_density_min,cluster_internal_deg_mean,conductance_mean,conductance_std,conductance_min,conductance_max,modularity,normalized_cut,coverage
sbm_3c_100_clear_s0,sbm,300,3,LabelProp,{'seed': 3},1.0,3,1.0986122886651097,0.6666666666666667,100,100,100.0,0.0,0.99999999999999,0.0,300,4662,0.10394648829431438,31.08,4.7791491571896625,45,0.938223938223938,0.061776061776061764,0.2945454545454545,0.004901505827630401,0.29030303030303023,29.159999999999997,0.061825202008009734,0.004146616856352729,0.05629348513598986,0.06627680311890836,0.6048400855350662,0.061776061776061764,0.938223938223938
sbm_3c_100_clear_s0,sbm,300,3,LabelProp,{'seed': 4},1.0,3,1.0986122886651097,0.6666666666666667,100,100,100.0,0.0,0.99999999999999,0.0,300,4662,0.10394648829431438,31.08,4.7791491571896625,45,0.938223938223938,0.061776061776061764,0.2945454545454545,0.004901505827630401,0.29030303030303023,29.159999999999997,0.061825202008009734,0.004146616856352729,0.05629348513598986,0.06627680311890836,0.6048400855350662,0.061776061776061764,0.938223938223938
sbm_3c_100_clear_s0,sbm,300,3,Spectral,{'k': 2},0.7336804366512119,2,0.6365141682928128,0.4444444444444444,100,200,150.0,50.0,0.4999999999999975,0.33333333333333115,300,4662,0.10394648829431438,31.08,4.7791491571896625,45,0.9618189618189616,0.03818103818103817,0.2258829501040556,0.07553119131008576,0.15035175879396984,29.880000000000003,0.05629348513598986,0.0,0.05629348513598986,0.05629348513598986,0.41005732704574405,0.03818103818103817,0.9618189618189616
sbm_3c_100_clear_s0,sbm,300,3,Spectral,{'k': 3},1.0,3,1.0986122886651097,0.6666666666666667,100,100,100.0,0.0,0.99999999999999,0.0,300,4662,0.10394648829431438,31.08,4.7791491571896625,45,0.938223938223938,0.061776061776061764,0.2945454545454545,0.004901505827630401,0.29030303030303023,29.16,0.061825202008009734,0.004146616856352729,0.05629348513598986,0.06627680311890836,0.6048400855350662,0.061776061776061764,0.938223938223938
sbm_3c_100_clear_s0,sbm,300,3,Spectral,{'k': 5},0.8267532716084853,5,1.5590422411498226,0.7772222222222223,46,100,60.0,20.248456731316587,0.4599999999999954,0.3374742788552708,300,4662,0.10394648829431438,31.08,4.7791491571896625,45,0.6945516945516944,0.30544830544830537,0.34479772877210585,0.023636110513339196,0.30141414141414136,19.886955647739267,0.3594352605053629,0.15341172647297474,0.05629348513598986,0.47540983606557347,0.4697149806544916,0.30544830544830537,0.6945516945516944
sbm_3c_100_clear_s0,sbm,300,3,Spectral,{'k': 8},0.7067971301922231,8,2.010093849871247,0.8585555555555555,18,55,37.5,13.601470508735444,0.32727272727272133,0.3627058802329355,300,4662,0.10394648829431438,31.08,4.7791491571896625,45,0.49335049335049325,0.5066495066495066,0.403140609830429,0.05817890882354019,0.34591194968553435,13.985837313350903,0.5492077357959788,0.11373504969175914,0.40824865511057956,0.7238658777120301,0.3507538380447003,0.5066495066495066,0.49335049335049325
sbm_3c_100_clear_s0,sbm,300,3,Spectral,{'k': 10},0.6503014239798693,10,2.2801663765893316,0.8955555555555555,20,41,30.0,6.324555320336759,0.48780487804876854,0.21081851067788496,300,4662,0.10394648829431438,31.08,4.7791491571896625,45,0.4034749034749034,0.5965250965250964,0.4258876608455486,0.03518923528305714,0.36825396825396767,12.159023280829011,0.6084409920999359,0.057035782442169884,0.5096376252891284,0.6975945017182118,0.29861710395815927,0.5965250965250964,0.4034749034749034
sbm_3c_100_clear_s0,sbm,300,3,GreedyMod,{},1.0,3,1.0986122886651097,0.6666666666666667,100,100,100.0,0.0,0.99999999999999,0.0,300,4662,0.10394648829431438,31.08,4.7791491571896625,45,0.938223938223938,0.061776061776061764,0.2945454545454545,0.004901505827630401,0.29030303030303023,29.159999999999997,0.061825202008009734,0.004146616856352729,0.05629348513598986,0.06627680311890836,0.6048400855350662,0.061776061776061764,0.938223938223938
sbm_3c_100_moderate_s0,sbm,300,3,Louvain,{'resolution': 0.5},1.0,3,1.0986122886651097,0.6666666666666667,100,100,100.0,0.0,0.99999999999999,0.0,300,3850,0.0858416945373467,25.666666666666668,4.5117131508503014,41,0.7644155844155842,0.23558441558441554,0.19818181818181815,0.0055863852261161286,0.1937373737373737,19.62,0.23572884814504794,0.009347923727667714,0.22256097560975602,0.24332810047095751,0.43099571597233927,0.23558441558441554,0.7644155844155842
sbm_3c_100_moderate_s0,sbm,300,3,Louvain,{'resolution': 0.8},1.0,3,1.0986122886651097,0.6666666666666667,100,100,100.0,0.0,0.99999999999999,0.0,300,3850,0.0858416945373467,25.666666666666668,4.5117131508503014,41,0.7644155844155842,0.23558441558441554,0.19818181818181815,0.0055863852261161286,0.1937373737373737,19.62,0.23572884814504794,0.009347923727667714,0.22256097560975602,0.24332810047095751,0.43099571597233927,0.23558441558441554,0.7644155844155842
sbm_3c_100_moderate_s0,sbm,300,3,Louvain,{'resolution': 1.0},1.0,3,1.0986122886651097,0.6666666666666667,100,100,100.0,0.0,0.99999999999999,0.0,300,3850,0.0858416945373467,25.666666666666668,4.5117131508503014,41,0.7644155844155842,0.23558441558441554,0.19818181818181815,0.0055863852261161286,0.1937373737373737,19.62,0.23572884814504794,0.009347923727667714,0.22256097560975602,0.24332810047095751,0.43099571597233927,0.23558441558441554,0.7644155844155842
sbm_3c_100_moderate_s0,sbm,300,3,Louvain,{'resolution': 1.2},1.0,3,1.0986122886651097,0.6666666666666667,100,100,100.0,0.0,0.99999999999999,0.0,300,3850,0.0858416945373467,25.666666666666668,4.5117131508503014,41,0.7644155844155842,0.23558441558441554,0.19818181818181815,0.0055863852261161286,0.1937373737373737,19.62,0.23572884814504794,0.009347923727667714,0.22256097560975602,0.24332810047095751,0.43099571597233927,0.23558441558441554,0.7644155844155842
sbm_3c_100_moderate_s0,sbm,300,3,Louvain,{'resolution': 1.5},1.0,3,1.0986122886651097,0.6666666666666667,100,100,100.0,0.0,0.99999999999999,0.0,300,3850,0.0858416945373467,25.666666666666668,4.5117131508503014,41,0.7644155844155842,0.23558441558441554,0.19818181818181815,0.0055863852261161286,0.1937373737373737,19.62,0.23572884814504794,0.009347923727667714,0.22256097560975602,0.24332810047095751,0.43099571597233927,0.23558441558441554,0.7644155844155842
sbm_3c_100_moderate_s0,sbm,300,3,Louvain,{'resolution': 2.0},0.6014863278559045,14,2.5294485207108925,0.9170444444444444,2,32,21.428571428571427,8.60825422581876,0.06249999999999804,0.4017185305381901,300,3850,0.0858416945373467,25.666666666666668,4.5117131508503014,41,0.3194805194805194,0.6805194805194804,0.4361687717693296,0.20270674739500796,0.29247311827956923,7.276840835789725,0.7168182494535805,0.09289576521174686,0.6235884567126717,0.961538461538443,0.23672153820205766,0.6805194805194804,0.3194805194805194
sbm_3c_100_moderate_s0,sbm,300,3,Louvain,{'resolution': 3.0},0.44486032103778633,34,3.479955922917684,0.9678666666666667,4,14,8.823529411764707,2.6840551874234904,0.2857142857142653,0.30419292124129443,300,3850,0.0858416945373467,25.666666666666668,4.5117131508503014,41,0.19090909090909086,0.8090909090909089,0.6246405555228796,0.12204982507174908,0.41818181818181055,4.617450196861961,0.8201909695558878,0.0377045065242972,0.7478991596638634,0.8832116788321104,0.15867825940293467,0.8090909090909089,0.19090909090909086
sbm_3c_100_moderate_s0,sbm,300,3,Leiden,{'resolution': 0.5},1.0,3,1.0986122886651097,0.6666666666666667,100,100,100.0,0.0,0.99999999999999,0.0,300,3850,0.0858416945373467,25.666666666666668,4.5117131508503014,41,0.7644155844155842,0.23558441558441554,0.19818181818181815,0.0055863852261161286,0.1937373737373737,19.62,0.23572884814504794,0.009347923727667714,0.22256097560975602,0.24332810047095751,0.43099571597233927,0.23558441558441554,0.7644155844155842
sbm_3c_100_moderate_s0,sbm,300,3,Leiden,{'resolution': 0.8},1.0,3,1.0986122886651097,0.6666666666666667,100,100,100.0,0.0,0.99999999999999,0.0,300,3850,0.0858416945373467,25.666666666666668,4.5117131508503014,41,0.7644155844155842,0.23558441558441554,0.19818181818181815,0.0055863852261161286,0.1937373737373737,19.62,0.23572884814504794,0.009347923727667714,0.22256097560975602,0.24332810047095751,0.43099571597233927,0.23558441558441554,0.7644155844155842
