gid,src,algo,nmi,n_clusters,entropy,gini,cluster_size_min,cluster_size_max,cluster_size_mean,cluster_size_std,size_ratio,imbalance,graph_n_nodes,graph_n_edges,graph_density,graph_avg_degree,graph_degree_std,within_edge_fraction,modularity,conductance_mean,conductance_min,conductance_max,cluster_density_mean,cluster_density_std,normalized_cut,coverage
dc_0_s0,dcsbm,Louv,0.7932953251794453,6,1.6711312199482322,0.7977083333333334,9.0,71.0,40.0,18.49324200890693,0.1267605633802799,0.46233105022266163,240,1455,0.05073221757322176,12.125,9.20422231007777,0.6982817869415803,0.48608259231704876,0.39950920018397645,0.10694597574421157,0.7377049180327747,0.19190039388813884,0.022050389572844834,0.30171821305841906,0.6982817869415803
dc_0_s0,dcsbm,Leid,0.7644401917192414,6,1.6955789296521673,0.7976041666666667,20.0,78.0,40.0,18.520259177452136,0.25641025641025317,0.4630064794362918,240,1455,0.05073221757322176,12.125,9.20422231007777,0.6790378006872848,0.47635195616490117,0.39474705452188513,0.0764331210191082,0.584745762711862,0.20398631704688094,0.03838338407028808,0.3209621993127146,0.6790378006872848
dc_0_s0,dcsbm,Louv,0.5335379325415348,20,2.9231415401066023,0.9431944444444444,4.0,19.0,12.0,4.427188724235731,0.21052631578946263,0.36893239368628017,240,1455,0.05073221757322176,12.125,9.20422231007777,0.3395189003436424,0.28315915022260013,0.6802208169950166,0.5481171548117132,0.8235294117646939,0.40709663874135726,0.16888181179601292,0.6604810996563569,0.3395189003436424
dc_0_s0,dcsbm,Leid,0.5291005195706231,21,2.996277517401311,0.9480208333333333,4.0,19.0,11.428571428571429,3.45820526768863,0.21052631578946263,0.30259296092272864,240,1455,0.05073221757322176,12.125,9.20422231007777,0.33470790378006854,0.2821312927339072,0.6770730564630096,0.5855855855855829,0.8181818181817996,0.4055567689800191,0.10673324342222529,0.6652920962199309,0.33470790378006854
dc_0_s0,dcsbm,Louv,0.4411710013098196,44,3.7362392962710493,0.9750347222222222,3.0,11.0,5.454545454545454,1.7116518530693392,0.27272727272724795,0.3138028397293213,240,1455,0.05073221757322176,12.125,9.20422231007777,0.22268041237113387,0.1980935510917443,0.7814314569209596,0.6629213483145994,0.9318181818181713,0.6487996851632265,0.2027501249910563,0.7773195876288654,0.22268041237113387
dc_0_s0,dcsbm,Leid,0.4395957019589364,42,3.6811673978367865,0.9735069444444444,2.0,11.0,5.714285714285714,1.9184035312841605,0.18181818181816528,0.33572061797466934,240,1455,0.05073221757322176,12.125,9.20422231007777,0.2384879725085909,0.21214274748763004,0.7720467850599252,0.6060606060606015,0.9599999999999808,0.6303975125402678,0.1897859806113586,0.7615120274914084,0.2384879725085909
dc_0_s0,dcsbm,GMod,1.0,3,1.0986122886651097,0.6666666666666667,80.0,80.0,80.0,0.0,0.9999999999999876,0.0,240,1455,0.05073221757322176,12.125,9.20422231007777,0.9278350515463911,0.5944244871931129,0.07217973147109503,0.07024793388429745,0.07450157397691493,0.14240506329113922,0.0023254649456802335,0.0721649484536082,0.9278350515463911
dc_1_s0,dcsbm,Louv,0.5217611712981576,38,2.203007976661354,0.8003125,1.0,79.0,6.315789473684211,16.210953514535028,0.012658227848101106,2.5667343064676396,240,1253,0.043688981868898184,10.441666666666666,7.243728130059978,0.5546687948922582,0.3150214425522402,0.889179819137449,0.2923777019340156,0.9999999999999333,0.21893149039441925,0.35379189306439285,0.4453312051077411,0.5546687948922582
dc_1_s0,dcsbm,Leid,0.0,1,-1.000088900581841e-12,0.0,240.0,240.0,240.0,0.0,0.9999999999999959,0.0,240,1253,0.043688981868898184,10.441666666666666,7.243728130059978,0.9999999999999992,0.0,0.0,0.0,0.0,0.043688981868898184,0.0,0.0,0.9999999999999992
dc_1_s0,dcsbm,Louv,0.4470886423618927,46,2.5671057638021675,0.826875,1.0,77.0,5.217391304347826,13.768131197550662,0.01298701298701282,2.638891812863371,240,1253,0.043688981868898184,10.441666666666666,7.243728130059978,0.47885075818036676,0.2788939426461887,0.8729333564847976,0.28087167070217883,0.9999999999999475,0.4267466135244362,0.4528844773666073,0.5211492418196325,0.47885075818036676
dc_1_s0,dcsbm,Leid,0.9236691595979708,3,1.0982456846436999,0.666423611111111,77.0,82.0,80.0,2.160246899469287,0.9390243902438911,0.02700308624336575,240,1253,0.043688981868898184,10.441666666666666,7.243728130059978,0.7821229050279324,0.448374818233526,0.2182326835347798,0.20410490307867707,0.23341523341523313,0.10356207063880717,0.006819344338005581,0.2178770949720669,0.7821229050279324
dc_1_s0,dcsbm,Louv,0.9277009001632197,4,1.1372106263387574,0.6718402777777778,2.0,81.0,60.0,33.54847239443251,0.024691358024691055,0.5591412065738658,240,1253,0.043688981868898184,10.441666666666666,7.243728130059978,0.7813248204309651,0.4488674905685254,0.31371567572209175,0.20410490307867707,0.59999999999988,0.32882066276778116,0.38754810202036155,0.21867517956903415,0.7813248204309651
dc_1_s0,dcsbm,Leid,0.9077012163798442,4,1.1368919955026604,0.6716319444444444,2.0,82.0,60.0,33.59315406448165,0.024390243902438727,0.5598859010746848,240,1253,0.043688981868898184,10.441666666666666,7.243728130059978,0.7813248204309651,0.4488649428124297,0.31369884287626926,0.20410490307867707,0.59999999999988,0.32895966088014256,0.3874903204499873,0.21867517956903415,0.7813248204309651
