dataset_id,run_id,dunn
openml_1049,08e381bd46b1,0.34575402874533345
openml_1049,f7183f4c1fed,0.4803586412560324
openml_1049,7c2e8cd4a56d,7.685758829027029
openml_1049,07ebbef7de3c,0.17067044426934583
openml_1049,db49059653de,0.17712842508918616
openml_1049,19967cb83e78,0.1621047212160203
openml_1049,158a0277ed3c,0.7621987393478726
openml_1049,d0fba6f03c0f,0.18001823135926676
openml_1049,f10f8ff36baa,0.2067051934449245
openml_1049,672c637760be,0.24521857575818984
openml_1049,0cd896f527d5,0.32469794460092655
openml_1049,4887a0323e21,0.2723052359252299
openml_1049,3d795ce47578,0.2723052359252299
openml_1049,639f74dd0e43,
openml_1049,9c3ccb4fd98f,
openml_1049,5647bbf0428d,0.014305524252990752
openml_1049,389d4ccb0588,0.019896488878955662
openml_1049,e34ce5984b64,0.0
openml_1049,63470ebdd53e,0.05294356137475413
openml_1049,46814f50e13d,0.07363525876270331
openml_1049,e597041814f5,0.09614696244604946
openml_1049,024a1a8c54d1,0.15441054196783585
openml_1049,bdcde80d6dbb,0.21769962700026557
openml_1049,95475ce56089,0.21769962700026557
openml_1049,5009193136b4,0.1565254710449598
openml_1049,955728329102,0.260880671838478
openml_1049,1f1b6dfa46dc,0.31351987004861964
openml_1049,272f18e90bd4,0.022413657180348167
openml_1049,0cc00684cc3f,0.029461882198489112
openml_1049,7203310ff7ba,0.019937249915184065
openml_1049,a399ab5a112a,0.025440439027057064
openml_1049,4d00158c440c,0.023628859979161348
openml_1049,f028e3896d9e,0.037264957263156255
openml_1049,bc0e2be21bfb,0.026002160566887714
openml_1049,ae16e9272ff8,0.46534350969663285
openml_1049,803c0d3403ff,0.6075505753464959
openml_1049,579a8bd776f9,0.2313757597131724
openml_1049,ccd2d07c7a4a,0.1800699573660758
openml_1049,92f60358ba37,0.20770526217188268
openml_1049,646357d2ae16,0.10333271623046325
openml_1049,5773d7049286,0.12075314484773672
openml_1049,a81f368f51bb,0.7156397859713662
openml_1049,70969dd2d720,0.6075505753464959
openml_1049,34b50b92b183,0.2313757597131724
openml_1049,48d260f98b0d,0.2785970775069666
openml_1049,1134a806601d,0.3268180574425983
openml_1049,0069693e350e,0.3538410731089491
openml_1049,2fa0af8799c8,0.1541815828634602
openml_1050,76c89cda5ca5,1.2900200885337842
openml_1050,23861655ac34,0.01747402187058349
openml_1050,a042255d7a7d,0.01995239743059361
openml_1050,47980bf71ea8,0.01929754261520159
openml_1050,79d9b0fb5f02,0.018842082738590386
openml_1050,e511e76239fe,0.0032174844586451566
openml_1050,7741c3e44852,0.018943441849822076
openml_1050,b2d6bf5f391d,0.019041385124796518
openml_1050,8ec393598948,0.006292640609362505
openml_1050,77e145ffcc55,0.006384234426379176
openml_1050,4ec824c366d4,2.24452937146091
openml_1050,4555573328fc,3.0786256083635024
openml_1050,0f46e0814abc,
openml_1050,759f97a6695c,
openml_1050,9cd81f07f9eb,1.28110137645392
openml_1050,bb5d6442dae0,3.8112947320264787
openml_1050,c610648f3a0b,
openml_1050,d9a6e957a479,
openml_1050,e0981ae1c5a2,0.24608720673733797
openml_1050,08e381bd46b1,0.2982226801192637
openml_1050,f7183f4c1fed,6.519920314372024
openml_1050,7c2e8cd4a56d,
openml_1050,07ebbef7de3c,0.19742792656034633
openml_1050,db49059653de,0.20100913730973125
openml_1050,19967cb83e78,0.24615054323905017
openml_1050,158a0277ed3c,0.38034503603900416
openml_1050,d0fba6f03c0f,0.20662146599663586
openml_1050,f10f8ff36baa,0.20944152764843033
openml_1050,672c637760be,0.22989204284654274
openml_1050,0cd896f527d5,0.15116000951468755
