regret,eps_success,ndcg_at_k,spearman,kendall,dataset_id,seed
0.0,1.0,1.0,0.990340099595034,0.9401203001927825,synth_elongated_10d,4
0.1444769929661689,0.0,0.351360841653438,0.3823645128990204,0.24085732001376894,synth_spirals_2arms_n0.10,4
0.17482086233394922,0.0,0.8969806630079681,0.7554097817571208,0.567722797539863,openml_375,4
5.012936594800074e-06,1.0,0.8969263509741299,0.7880794701986755,0.5921052631578946,openml_23517,4
0.0,1.0,1.0,0.9630920221603636,0.9054473924747315,synth_grid_d15_k3_highoverlap,4
0.021151041724243203,0.0,0.9697653974258681,0.8839845792704137,0.7352369277655938,synth_grid_d2_k6_highoverlap,4
0.027220649010261444,0.0,0.9795892997921362,0.8970226814207986,0.7536715620827771,synth_density_varying_d2,4
0.1839886141930105,0.0,0.8160113858069895,0.8627578003785046,0.6879977729074356,synth_imb_moderate_d5,4
0.14112625439651005,0.0,0.7472613486489083,0.497135889578797,0.37334805017097245,synth_blobs_high_overlap,4
0.007851119195704692,1.0,0.9878298357255871,0.9081585862403778,0.768487556991968,synth_noisy_10pct,4
0.09603231531928501,0.0,0.4696849926656527,0.5837406740416775,0.427115987460815,openml_40478,4
0.0701663687265366,0.0,0.38599578396108924,0.12077922077922078,0.08571428571428572,openml_151,4
0.06529624063151632,0.0,0.6943335083284559,-0.24981371336134128,-0.2242829474480561,openml_40975,4
0.04454096165169441,0.0,0.6812320282203508,0.32196411387085383,0.2192723697148476,openml_29,4
0.04708521748936978,0.0,0.8755317350420615,0.6996957790888153,0.5368852459016393,synth_nested_rings_5,4
0.0,1.0,1.0,0.9542518491587734,0.842550650653116,synth_imb_one_large_10d,4
0.16492822160291848,0.0,0.6659738096939951,0.8312247744356264,0.661051907872121,openml_40966,4
0.012689143310016693,0.0,0.6240342754275653,0.4845953898322976,0.32144106330884925,openml_679,4
0.0,1.0,1.0,0.9851987465291506,0.9208915545444412,synth_blobs_overlap_10d,4
0.01937403512484659,0.0,0.9504659858196308,0.9547475643252166,0.8345864661654135,img_fashion_mnist_5k,4
0.3010195134681588,0.0,0.80280284043983,0.8892403858850891,0.7243710779933893,synth_imb_many_small_d5,4
0.0354262330190555,0.0,0.5511488474781198,0.6539908749018778,0.45002798751310097,openml_1558,4
0.006882536535481654,1.0,0.9976657174958228,0.9768959858489731,0.9131935715573285,synth_blobs_highd_100,4
0.0,1.0,1.0,0.98220643130809,0.9217060513239893,synth_grid_d15_k10_lowoverlap,4
0.0,1.0,1.0,0.9993419720591213,0.9871455576559546,synth_grid_d30_k3_highoverlap,4
0.27656394711970755,0.0,0.6257673623112937,0.8568340360291299,0.6931958762886599,openml_1501,4
0.0,1.0,1.0,0.9804161822029309,0.894157197279592,synth_noisy_15pct_d10,4
0.038652907127331215,0.0,0.8787264438272971,0.7581063474862104,0.5573716900948021,text_20ng_all,4
0.10071847317006141,0.0,0.6352456314270046,0.2826623857742652,0.18433179723502305,openml_4534,4
0.0,1.0,0.9546429514361414,0.9307764493680913,0.7823218997361477,text_20ng_comp,4
0.056609326504275595,0.0,0.32722913132262116,0.75179264051296,0.5879759519038077,openml_6332,4
