dataset_id,algo,hyperparams_json,run_id,ami,silhouette,calinski_harabasz,davies_bouldin,n_clusters_found,noise_fraction,runtime_sec,ch_adjusted,ari,nmi,v_measure
openml_1049,HDBSCAN,"{""min_cluster_size"": 50, ""min_samples"": 5}",955728329102,0.0058759455453887,0.2409028261899948,118.88465033045618,1.4533265781304987,2,0.1021947873799725,0.0592458248138427,0.6216489965358422,0.01456054110255662,0.007368701274555273,0.0073687012745552736
openml_1049,HDBSCAN,"{""min_cluster_size"": 50, ""min_samples"": 10}",1f1b6dfa46dc,0.0049461304283711,0.2533556520938873,125.88110930883305,1.425578529794658,2,0.1200274348422496,0.0447790622711181,0.6848344920886535,0.012549453124467536,0.006386377426496501,0.0063863774264965
openml_1049,AgglomerativeClustering,"{""linkage"": ""ward"", ""n_clusters"": 2}",272f18e90bd4,0.0164516645901671,0.5471662878990173,454.31715562876184,1.2608490478069805,2,0.0,0.0322117805480957,0.417641585675561,0.09363222507889553,0.017443480344534797,0.017443480344534797
openml_1049,AgglomerativeClustering,"{""linkage"": ""ward"", ""n_clusters"": 3}",0cc00684cc3f,0.0203030689875636,0.5217053294181824,324.03626810043136,1.207602498445152,3,0.0,0.0296709537506103,0.6044166472629416,0.09571281559019357,0.02237779283858485,0.02237779283858485
openml_1049,AgglomerativeClustering,"{""linkage"": ""ward"", ""n_clusters"": 5}",7203310ff7ba,0.0251492647915215,0.1834462732076645,265.0246085023855,1.463858696264673,5,0.0,0.0200788974761962,0.9036213827723736,0.08849491458873651,0.027275920805756387,0.027275920805756387
openml_1049,AgglomerativeClustering,"{""linkage"": ""ward"", ""n_clusters"": 7}",a399ab5a112a,0.030461154071799,0.191300630569458,240.95482439717296,1.257219539839529,7,0.0,0.032862901687622,,0.08873800986090746,0.033462238034658594,0.033462238034658594
openml_1049,AgglomerativeClustering,"{""linkage"": ""ward"", ""n_clusters"": 10}",4d00158c440c,0.0245456511645142,0.1624953299760818,227.70383336066504,1.2956770692306516,10,0.0,0.0363247394561767,,0.00705849875960575,0.027502574670174078,0.027502574670174078
openml_1049,AgglomerativeClustering,"{""linkage"": ""ward"", ""n_clusters"": 15}",f028e3896d9e,0.0500691142457468,0.1671604365110397,216.12029145054467,1.270773477485293,15,0.0,0.0170071125030517,,0.009040244477183037,0.053749412142739164,0.053749412142739164
openml_1049,AgglomerativeClustering,"{""linkage"": ""ward"", ""n_clusters"": 20}",bc0e2be21bfb,0.0465869050834467,0.1790107488632202,200.59783113631332,1.2507396540666469,20,0.0,0.0329580307006835,,0.008417505432549266,0.05113503979784233,0.05113503979784233
openml_1049,AgglomerativeClustering,"{""linkage"": ""complete"", ""n_clusters"": 2}",ae16e9272ff8,0.0135803402347782,0.8798855543136597,157.43802380842908,0.5579944174961929,2,0.0,0.0230231285095214,0.996813152481736,0.016865627370710252,0.015160333503746596,0.015160333503746596
openml_1049,AgglomerativeClustering,"{""linkage"": ""complete"", ""n_clusters"": 3}",803c0d3403ff,0.0125366164770122,0.8801575899124146,141.72462523683447,0.4819240075881916,3,0.0,0.0283021926879882,0.8670199094911292,0.015622954909781784,0.015394510462059632,0.015394510462059634
openml_1049,AgglomerativeClustering,"{""linkage"": ""complete"", ""n_clusters"": 5}",579a8bd776f9,0.0111325515735954,0.7590135931968689,118.88254555660336,0.3222805703647399,5,0.0,0.015589952468872,,0.009586145603045207,0.016657453930190576,0.01665745393019058
openml_1049,AgglomerativeClustering,"{""linkage"": ""complete"", ""n_clusters"": 7}",ccd2d07c7a4a,0.0234882844688094,0.6360409259796143,123.8303462140123,0.6650211819041741,7,0.0,0.026242971420288,,0.016023268664015565,0.031208849761315216,0.031208849761315216
openml_1049,AgglomerativeClustering,"{""linkage"": ""complete"", ""n_clusters"": 10}",92f60358ba37,0.0261505205253612,0.6099438667297363,91.24134186087352,0.5103476091733311,10,0.0,0.0156867504119873,,0.015977022914925528,0.036954422129264045,0.036954422129264045
openml_1049,AgglomerativeClustering,"{""linkage"": ""complete"", ""n_clusters"": 15}",646357d2ae16,0.0326039509642643,0.4618248045444488,118.15267914298578,0.7522015659119637,15,0.0,0.0286507606506347,,0.04908805700209829,0.04258794404989315,0.04258794404989315
openml_1049,AgglomerativeClustering,"{""linkage"": ""complete"", ""n_clusters"": 20}",5773d7049286,0.0333457659068494,0.2497961968183517,105.25283092736926,0.7695956996333547,20,0.0,0.0177419185638427,,0.011881598390526795,0.044392127554957736,0.044392127554957736
openml_1049,AgglomerativeClustering,"{""linkage"": ""average"", ""n_clusters"": 2}",a81f368f51bb,-0.0008792312474941,0.8859635591506958,101.96068390328873,0.0780262283179739,2,0.0,0.0267539024353027,0.9980666713440236,-0.0011766877212441929,0.00047426199604128056,0.0004742619960412806
openml_1049,AgglomerativeClustering,"{""linkage"": ""average"", ""n_clusters"": 3}",70969dd2d720,0.0125366164770122,0.8801575899124146,141.72462523683447,0.4819240075881916,3,0.0,0.0237250328063964,0.8520302322010617,0.015622954909781784,0.015394510462059632,0.015394510462059634
openml_1049,AgglomerativeClustering,"{""linkage"": ""average"", ""n_clusters"": 5}",34b50b92b183,0.0111325515735954,0.7590135931968689,118.88254555660336,0.3222805703647399,5,0.0,0.0197770595550537,,0.009586145603045207,0.016657453930190576,0.01665745393019058
openml_1049,AgglomerativeClustering,"{""linkage"": ""average"", ""n_clusters"": 7}",48d260f98b0d,0.0285991171771081,0.736108124256134,99.03403865566496,0.4154099414464635,7,0.0,0.0364210605621337,,0.032614402070660485,0.036459918298397974,0.036459918298397974
openml_1049,AgglomerativeClustering,"{""linkage"": ""average"", ""n_clusters"": 10}",1134a806601d,0.025293568824508,0.6135265827178955,84.43246991868685,0.519441252465948,10,0.0,0.0324680805206298,,0.02166244637405643,0.036470555528802635,0.036470555528802635
openml_1049,AgglomerativeClustering,"{""linkage"": ""average"", ""n_clusters"": 15}",0069693e350e,0.0204140935594536,0.5779501795768738,60.890425818677414,0.4530914649206803,15,0.0,0.0320310592651367,,0.0159014427091494,0.036098682572788254,0.036098682572788254
openml_1049,AgglomerativeClustering,"{""linkage"": ""average"", ""n_clusters"": 20}",2fa0af8799c8,0.0256264880151655,0.4973868727684021,83.48239944308224,0.5910916622228488,20,0.0,0.021806001663208,,0.06870747904217846,0.03959413431138274,0.03959413431138275
openml_1050,KMeans,"{""n_clusters"": 2, ""n_init"": 10}",76c89cda5ca5,-0.0008495979032799,0.9469788670539856,491.8412965634704,0.0358018251142326,2,0.0,0.1232950687408447,0.9999999993476876,-0.0011286990268710901,0.000411906508216047,0.000411906508216047
openml_1050,KMeans,"{""n_clusters"": 3, ""n_init"": 10}",23861655ac34,0.0226308330833218,0.5211138129234314,548.8681265014649,0.9051519435487816,3,0.0,0.2566039562225342,0.7577231144644955,0.11322036248971559,0.024236075568241484,0.024236075568241488
openml_1050,KMeans,"{""n_clusters"": 5, ""n_init"": 10}",a042255d7a7d,0.0516538681999821,0.2110981941223144,478.8295306530827,1.249644345466848,5,0.0,0.2662270069122314,0.925287091913423,0.05500571884052766,0.05328939888161973,0.053289398881619716
openml_1050,KMeans,"{""n_clusters"": 7, ""n_init"": 10}",47980bf71ea8,0.0495661702427283,0.2355098724365234,451.40302148594344,1.094743985722928,7,0.0,0.7271511554718018,0.9129784920141484,0.04590063451623303,0.05174393553449541,0.051743935534495404
openml_1050,KMeans,"{""n_clusters"": 10, ""n_init"": 10}",79d9b0fb5f02,0.0419404544517239,0.2459900975227356,409.5532604547848,1.1669004221403836,10,0.0,0.3269462585449219,0.8990307794572661,0.02723405959208794,0.04452403804079993,0.04452403804079993
openml_1050,KMeans,"{""n_clusters"": 15, ""n_init"": 10}",e511e76239fe,0.0368569858298879,0.231596753001213,348.63804352807773,1.1784646972566235,15,0.0,0.4413430690765381,,0.025885884269646848,0.040440841597756474,0.04044084159775648
openml_1050,KMeans,"{""n_clusters"": 20, ""n_init"": 10}",7741c3e44852,0.0338589152856132,0.2078559398651123,319.1798503186915,1.2131158235062864,20,0.0,1.4869890213012695,,0.01776774886947769,0.03806745099630223,0.03806745099630224
openml_1050,KMeans,"{""n_clusters"": 30, ""n_init"": 10}",b2d6bf5f391d,0.036880819896907,0.1939274370670318,287.37888120567106,1.1546180522226588,30,0.0,0.5884370803833008,,0.009808620712942766,0.04236532580966408,0.04236532580966408
openml_1050,GaussianMixture,"{""covariance_type"": ""diag"", ""n_components"": 2}",8ec393598948,0.0585136039015779,0.3156414628028869,292.14040024064434,1.6735605244977014,2,0.0,0.1176800727844238,7.217825588539378e-06,0.13572021799238526,0.059180160127920343,0.05918016012792035
openml_1050,GaussianMixture,"{""covariance_type"": ""diag"", ""n_components"": 3}",77e145ffcc55,0.0582121755180466,0.279950737953186,479.20864822426023,1.1638375346596046,3,0.0,0.2739341259002685,0.6984037197772555,0.1181386344038448,0.05927247197980127,0.05927247197980127
openml_1050,DBSCAN,"{""eps"": 0.1, ""min_samples"": 3}",4ec824c366d4,0.0084296267075015,0.997023582458496,1214661.9968816745,0.0113668721002319,15,0.9385796545105566,0.0362310409545898,,-0.04210371218122729,0.022293084682882342,0.02229308468288234
openml_1050,DBSCAN,"{""eps"": 0.1, ""min_samples"": 5}",4555573328fc,0.0090167609615365,0.9992492198944092,5029159.166932226,0.004273901962296,5,0.9622520793346128,0.0250952243804931,0.984912686697639,-0.050288143579800854,0.015480391113415138,0.01548039111341514
openml_1050,DBSCAN,"{""eps"": 0.1, ""min_samples"": 10}",0f46e0814abc,0.0096356005655756,,,,1,0.9776071657069738,0.0226478576660156,,-0.0327898223246308,0.01118879358332772,0.011188793583327722
openml_1050,DBSCAN,"{""eps"": 0.1, ""min_samples"": 20}",759f97a6695c,0.0096356005655756,,,,1,0.9776071657069738,0.0150091648101806,,-0.0327898223246308,0.01118879358332772,0.011188793583327722
openml_1050,DBSCAN,"{""eps"": 0.3, ""min_samples"": 3}",9cd81f07f9eb,0.0135704763722555,0.9303268790245056,9651.87205645337,0.1592475498945627,24,0.9136276391554704,0.0168521404266357,,-0.036461228498710786,0.031194292206123908,0.031194292206123905
openml_1050,DBSCAN,"{""eps"": 0.3, ""min_samples"": 5}",bb5d6442dae0,0.0104729173589666,0.978632628917694,32535.172184179453,0.0673580551352297,6,0.9539347408829176,0.0295639038085937,0.9861881219954616,-0.05803532260532511,0.01765334444606014,0.017653344446060138
openml_1050,DBSCAN,"{""eps"": 0.3, ""min_samples"": 10}",c610648f3a0b,0.0117566621271519,,,,1,0.9724888035828536,0.0242378711700439,,-0.03867033553945929,0.013217154997712751,0.013217154997712751
openml_1050,DBSCAN,"{""eps"": 0.3, ""min_samples"": 20}",d9a6e957a479,0.0117566621271519,,,,1,0.9724888035828536,0.0308938026428222,,-0.03867033553945929,0.013217154997712751,0.013217154997712751
openml_1050,DBSCAN,"{""eps"": 0.5, ""min_samples"": 3}",e0981ae1c5a2,0.0145173933237021,0.6127636432647705,557.4394911252008,0.6056721545563126,41,0.8342930262316058,0.0228757858276367,,-0.07239531858482806,0.034451644822762355,0.03445164482276235
openml_1050,DBSCAN,"{""eps"": 0.5, ""min_samples"": 5}",08e381bd46b1,0.0163465040642228,0.7342279553413391,1455.1030435497737,0.4610248440393806,14,0.9065898912348048,0.0241589546203613,,-0.066404999292157,0.02777947630981645,0.027779476309816448
openml_1050,DBSCAN,"{""eps"": 0.5, ""min_samples"": 10}",f7183f4c1fed,0.0122302510757281,0.9785143136978148,9165.160967847492,0.0673536769874156,2,0.9660908509277032,0.0280840396881103,0.9702396155399288,-0.04587735719489347,0.015074826242757168,0.01507482624275717
openml_1050,DBSCAN,"{""eps"": 0.5, ""min_samples"": 20}",7c2e8cd4a56d,0.0117566621271519,,,,1,0.9724888035828536,0.0295550823211669,,-0.03867033553945929,0.013217154997712751,0.013217154997712751
openml_1050,DBSCAN,"{""eps"": 1.0, ""min_samples"": 3}",07ebbef7de3c,0.0271784252193744,0.2080637812614441,94.6639200277848,0.7018250489061112,36,0.5527831094049904,0.0271120071411132,,-0.06198667252982886,0.038549890191704184,0.038549890191704184
openml_1050,DBSCAN,"{""eps"": 1.0, ""min_samples"": 5}",db49059653de,0.0327194717391038,0.2998019754886627,173.54870546073357,0.7388821410146892,12,0.6263595649392194,0.0318729877471923,0.9631110637496748,-0.07793933479880405,0.03772890861469969,0.03772890861469969
openml_1050,DBSCAN,"{""eps"": 1.0, ""min_samples"": 10}",19967cb83e78,0.027056891927782,0.3829729259014129,384.65054646983873,0.8408444262444684,5,0.7133717210492643,0.0338377952575683,0.966535722161353,-0.08847957969309497,0.029577626982405392,0.029577626982405392
openml_1050,DBSCAN,"{""eps"": 1.0, ""min_samples"": 20}",158a0277ed3c,0.0251113341496462,0.4951099753379822,427.95449465029753,0.735020691588758,4,0.7914267434420985,0.0258748531341552,0.9726809638204342,-0.0904243921013347,0.027537685802856038,0.027537685802856034
openml_1050,DBSCAN,"{""eps"": 2.0, ""min_samples"": 3}",d0fba6f03c0f,0.0305735892705765,0.0773812308907508,74.889546364014,0.9091543971426984,14,0.1695457453614843,0.0690131187438964,,0.02345566202528876,0.03606962334217204,0.03606962334217204
openml_1050,DBSCAN,"{""eps"": 2.0, ""min_samples"": 5}",f10f8ff36baa,0.0315244174394972,0.152805894613266,158.28031794449706,1.0188393274157213,6,0.1932181701855406,0.0278959274291992,0.8488277306092488,0.021130171814261817,0.03420768756749773,0.03420768756749774
openml_1050,DBSCAN,"{""eps"": 2.0, ""min_samples"": 10}",672c637760be,0.037718832199001,0.3060800433158874,347.2071896462951,1.0293496638726138,3,0.2418426103646833,0.1343410015106201,0.9411216801171216,0.023559367895597278,0.03901714633560049,0.03901714633560049
openml_1050,DBSCAN,"{""eps"": 2.0, ""min_samples"": 20}",0cd896f527d5,0.0423959989434534,0.3418725430965423,399.536913124475,1.0450687648369554,4,0.2898272552783109,0.0352289676666259,0.957036360762924,-0.005026400957219547,0.043842195261727425,0.04384219526172742
openml_1050,DBSCAN,"{""eps"": 5.0, ""min_samples"": 3}",4887a0323e21,-0.0008430641473204,0.4561638534069061,32.3802800307614,0.4413164120063809,4,0.0262316058861164,0.0443410873413085,0.8399678867736539,0.004576427122445017,0.00426993524409808,0.004269935244098079
